time,q,raw_price,bid,ask,volume,open_interest,mark_type,stale
2025-10-06T23:00:00.000Z,0.6700,0.6700,0.6700,0.6800,192.00,24238.00,trade,false
2025-10-07T00:00:00.000Z,0.6800,0.6800,0.6700,0.7100,5.00,24238.00,trade,false
2025-10-07T01:00:00.000Z,0.6700,0.6700,0.6700,0.7100,144.00,24238.00,trade,false
2025-10-07T02:00:00.000Z,0.6850,,0.6700,0.7000,0.00,24238.00,midpoint,false
2025-10-07T03:00:00.000Z,0.7100,0.7100,0.6700,0.7100,12.00,24250.00,trade,false
2025-10-07T04:00:00.000Z,0.6700,0.6700,0.6700,0.7000,186.00,24250.00,trade,false
2025-10-07T05:00:00.000Z,0.6700,0.6700,0.6800,0.7000,275.00,24250.00,trade,false
2025-10-07T06:00:00.000Z,0.6700,0.6700,0.6700,0.6900,76.00,24250.00,trade,false
2025-10-07T07:00:00.000Z,0.6700,0.6700,0.6700,0.6900,11.00,24250.00,trade,false
2025-10-07T08:00:00.000Z,0.6800,,0.6700,0.6900,0.00,24250.00,midpoint,false
2025-10-07T09:00:00.000Z,0.6800,,0.6700,0.6900,0.00,24250.00,midpoint,false
2025-10-07T10:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24250.00,midpoint,false
2025-10-07T11:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24250.00,midpoint,false
2025-10-07T12:00:00.000Z,0.6400,0.6400,0.6200,0.6500,608.00,24524.00,trade,false
2025-10-07T13:00:00.000Z,0.6500,0.6500,0.6300,0.6500,30.00,24554.00,trade,false
2025-10-07T14:00:00.000Z,0.6350,,0.6200,0.6500,0.00,24554.00,midpoint,false
2025-10-07T15:00:00.000Z,0.6350,,0.6200,0.6500,0.00,24554.00,midpoint,false
2025-10-07T16:00:00.000Z,0.6350,,0.6200,0.6500,0.00,24554.00,midpoint,false
2025-10-07T17:00:00.000Z,0.6400,0.6400,0.6200,0.6400,9.00,24563.00,trade,false
2025-10-07T18:00:00.000Z,0.6400,0.6400,0.6200,0.6400,76.00,24639.00,trade,false
2025-10-07T19:00:00.000Z,0.6300,,0.6200,0.6400,0.00,24639.00,midpoint,false
2025-10-07T20:00:00.000Z,0.6400,0.6400,0.6200,0.6400,144.00,24639.00,trade,false
2025-10-07T21:00:00.000Z,0.6200,0.6200,0.6200,0.6300,126.00,24639.00,trade,false
2025-10-07T22:00:00.000Z,0.6400,0.6400,0.6200,0.6400,61.00,24659.00,trade,false
2025-10-07T23:00:00.000Z,0.6200,0.6200,0.6200,0.6400,12.00,24659.00,trade,false
2025-10-08T00:00:00.000Z,0.6300,,0.6200,0.6400,0.00,24659.00,midpoint,false
2025-10-08T01:00:00.000Z,0.6400,0.6400,0.6200,0.6400,75.00,24734.00,trade,false
2025-10-08T02:00:00.000Z,0.6400,0.6400,0.6200,0.6400,31.00,24734.00,trade,false
2025-10-08T03:00:00.000Z,0.6400,0.6400,0.6200,0.6400,10.00,24744.00,trade,false
2025-10-08T04:00:00.000Z,0.6400,0.6400,0.6200,0.6400,48.00,24756.00,trade,false
2025-10-08T05:00:00.000Z,0.6400,0.6400,0.6200,0.6400,38.00,24756.00,trade,false
2025-10-08T06:00:00.000Z,0.6400,0.6400,0.6200,0.6400,1.00,24756.00,trade,false
2025-10-08T07:00:00.000Z,0.6200,0.6200,0.6200,0.6400,69.00,24756.00,trade,false
2025-10-08T08:00:00.000Z,0.6200,0.6200,0.6200,0.6400,13.00,24756.00,trade,false
2025-10-08T09:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24756.00,midpoint,false
2025-10-08T10:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24756.00,midpoint,false
2025-10-08T11:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24756.00,midpoint,false
2025-10-08T12:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24756.00,midpoint,false
2025-10-08T13:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24756.00,midpoint,false
2025-10-08T14:00:00.000Z,0.6300,,0.6200,0.6400,0.00,24756.00,midpoint,false
2025-10-08T15:00:00.000Z,0.6400,0.6400,0.6200,0.6400,30.00,24756.00,trade,false
2025-10-08T16:00:00.000Z,0.6300,,0.6200,0.6400,0.00,24756.00,midpoint,false
2025-10-08T17:00:00.000Z,0.6300,,0.6200,0.6400,0.00,24756.00,midpoint,false
2025-10-08T18:00:00.000Z,0.6300,,0.6200,0.6400,0.00,24756.00,midpoint,false
2025-10-08T19:00:00.000Z,0.6400,0.6400,0.6200,0.6400,2.00,24756.00,trade,false
2025-10-08T20:00:00.000Z,0.6300,,0.6200,0.6400,0.00,24756.00,midpoint,false
2025-10-08T21:00:00.000Z,0.6300,,0.6200,0.6400,0.00,24756.00,midpoint,false
2025-10-08T22:00:00.000Z,0.6300,,0.6200,0.6400,0.00,24756.00,midpoint,false
2025-10-08T23:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24756.00,midpoint,false
2025-10-09T00:00:00.000Z,0.6300,0.6300,0.6200,0.6300,20.00,24776.00,trade,false
2025-10-09T01:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24776.00,midpoint,false
2025-10-09T02:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24776.00,midpoint,false
2025-10-09T03:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24776.00,midpoint,false
2025-10-09T04:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24776.00,midpoint,false
2025-10-09T05:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24776.00,midpoint,false
2025-10-09T06:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24776.00,midpoint,false
2025-10-09T07:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24776.00,midpoint,false
2025-10-09T08:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24776.00,midpoint,false
2025-10-09T10:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24776.00,midpoint,false
2025-10-09T11:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24776.00,midpoint,false
2025-10-09T12:00:00.000Z,0.6300,0.6300,0.6200,0.6300,3.00,24779.00,trade,false
2025-10-09T13:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24779.00,midpoint,false
2025-10-09T14:00:00.000Z,0.6300,0.6300,0.6200,0.6300,43.00,24779.00,trade,false
2025-10-09T15:00:00.000Z,0.6100,0.6100,0.6100,0.6200,1000.00,24779.00,trade,false
2025-10-09T16:00:00.000Z,0.6100,0.6100,0.6100,0.6300,1013.00,24799.00,trade,false
2025-10-09T17:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24799.00,midpoint,false
2025-10-09T18:00:00.000Z,0.6200,0.6200,0.6200,0.6300,12.00,24811.00,trade,false
2025-10-09T19:00:00.000Z,0.6300,0.6300,0.6200,0.6300,22.00,24833.00,trade,false
2025-10-09T20:00:00.000Z,0.6300,0.6300,0.6200,0.6300,7.00,24840.00,trade,false
2025-10-09T21:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24840.00,midpoint,false
2025-10-09T22:00:00.000Z,0.6250,,0.6200,0.6300,0.00,24840.00,midpoint,false
2025-10-09T23:00:00.000Z,0.6100,0.6100,0.6100,0.6300,73.00,24848.00,trade,false
2025-10-10T00:00:00.000Z,0.6200,,0.6100,0.6300,0.00,24848.00,midpoint,false
2025-10-10T01:00:00.000Z,0.6300,0.6300,0.6100,0.6300,15.00,24863.00,trade,false
2025-10-10T02:00:00.000Z,0.6300,0.6300,0.6100,0.6300,291.00,24886.00,trade,false
2025-10-10T03:00:00.000Z,0.6200,0.6200,0.6100,0.6200,113.00,24986.00,trade,false
2025-10-10T04:00:00.000Z,0.6200,0.6200,0.6100,0.6200,22.00,25008.00,trade,false
2025-10-10T05:00:00.000Z,0.6100,0.6100,0.6100,0.6200,14.00,25008.00,trade,false
2025-10-10T06:00:00.000Z,0.6150,,0.6100,0.6200,0.00,25008.00,midpoint,false
2025-10-10T07:00:00.000Z,0.6150,,0.6100,0.6200,0.00,25008.00,midpoint,false
2025-10-10T08:00:00.000Z,0.6150,,0.6100,0.6200,0.00,25008.00,midpoint,false
2025-10-10T09:00:00.000Z,0.6150,,0.6100,0.6200,0.00,25008.00,midpoint,false
2025-10-10T10:00:00.000Z,0.6150,,0.6100,0.6200,0.00,25008.00,midpoint,false
2025-10-10T11:00:00.000Z,0.6150,,0.6100,0.6200,0.00,25008.00,midpoint,false
2025-10-10T12:00:00.000Z,0.6200,0.6200,0.6100,0.6200,1419.00,25182.00,trade,false
2025-10-10T13:00:00.000Z,0.6200,,0.6100,0.6300,0.00,25182.00,midpoint,false
2025-10-10T14:00:00.000Z,0.6200,,0.6100,0.6300,0.00,25182.00,midpoint,false
2025-10-10T15:00:00.000Z,0.6200,,0.6100,0.6300,0.00,25182.00,midpoint,false
2025-10-10T16:00:00.000Z,0.6300,0.6300,0.6100,0.6300,84.00,25266.00,trade,false
2025-10-10T17:00:00.000Z,0.6150,,0.6100,0.6200,0.00,25266.00,midpoint,false
2025-10-10T18:00:00.000Z,0.6150,,0.6100,0.6200,0.00,25266.00,midpoint,false
2025-10-10T19:00:00.000Z,0.6150,,0.6100,0.6200,0.00,25266.00,midpoint,false
2025-10-10T20:00:00.000Z,0.6200,0.6200,0.6100,0.6200,7.00,25273.00,trade,false
2025-10-10T21:00:00.000Z,0.6200,0.6200,0.6100,0.6200,41.00,25314.00,trade,false
2025-10-10T22:00:00.000Z,0.6100,0.6100,0.6000,0.6100,136.00,25450.00,trade,false
2025-10-10T23:00:00.000Z,0.6100,0.6100,0.6000,0.6100,1.00,25451.00,trade,false
2025-10-11T00:00:00.000Z,0.6100,0.6100,0.6000,0.6100,76.00,25527.00,trade,false
2025-10-11T01:00:00.000Z,0.6100,0.6100,0.6000,0.6100,28.00,25527.00,trade,false
2025-10-11T02:00:00.000Z,0.6100,0.6100,0.6000,0.6100,15.00,25542.00,trade,false
2025-10-11T03:00:00.000Z,0.6100,0.6100,0.6000,0.6100,7.00,25549.00,trade,false
2025-10-11T04:00:00.000Z,0.6100,0.6100,0.6000,0.6100,53.00,25602.00,trade,false
2025-10-11T05:00:00.000Z,0.6000,0.6000,0.6000,0.6100,15.00,25587.00,trade,false
2025-10-11T06:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25587.00,midpoint,false
2025-10-11T07:00:00.000Z,0.6100,0.6100,0.6000,0.6100,7.00,25594.00,trade,false
2025-10-11T08:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25594.00,midpoint,false
2025-10-11T09:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25594.00,midpoint,false
2025-10-11T10:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25594.00,midpoint,false
2025-10-11T11:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25594.00,midpoint,false
2025-10-11T12:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25594.00,midpoint,false
2025-10-11T13:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25594.00,midpoint,false
2025-10-11T14:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25594.00,midpoint,false
2025-10-11T15:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25594.00,midpoint,false
2025-10-11T16:00:00.000Z,0.6100,0.6100,0.6000,0.6100,4.00,25598.00,trade,false
2025-10-11T17:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25598.00,midpoint,false
2025-10-11T18:00:00.000Z,0.6100,0.6100,0.6000,0.6100,18.00,25599.00,trade,false
2025-10-11T19:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25599.00,midpoint,false
2025-10-11T20:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25599.00,midpoint,false
2025-10-11T21:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25599.00,midpoint,false
2025-10-11T22:00:00.000Z,0.6050,,0.6000,0.6100,0.00,25599.00,midpoint,false
