time,q,raw_price,bid,ask,volume,open_interest,mark_type,stale
2025-02-19T06:00:00Z,0.67,0.67,0.67,0.69,165.0,270925.0,trade,false
2025-02-19T07:00:00Z,0.685,,0.68,0.69,0.0,270925.0,midpoint,false
2025-02-19T08:00:00Z,0.68,0.68,0.67,0.69,60.0,270944.0,trade,false
2025-02-19T14:00:00Z,0.69,0.69,0.68,0.69,1.0,270945.0,trade,false
2025-02-19T15:00:00Z,0.69,0.69,0.68,0.69,594.0,271231.0,trade,false
2025-02-19T16:00:00Z,0.69,0.69,0.68,0.69,70.0,271231.0,trade,false
2025-02-19T17:00:00Z,0.71,0.71,0.69,0.71,2456.0,270600.0,trade,false
2025-02-19T18:00:00Z,0.71,0.71,0.69,0.71,2739.0,270662.0,trade,false
2025-02-19T19:00:00Z,0.71,0.71,0.69,0.71,655.0,271317.0,trade,false
2025-02-19T20:00:00Z,0.71,0.71,0.69,0.71,1065.0,272367.0,trade,false
2025-02-19T21:00:00Z,0.71,0.71,0.7,0.71,447.0,272810.0,trade,false
2025-02-19T22:00:00Z,0.71,0.71,0.72,0.74,8769.0,281469.0,trade,false
2025-02-19T23:00:00Z,0.72,0.72,0.72,0.74,50.0,281465.0,trade,false
2025-02-20T00:00:00Z,0.72,0.72,0.71,0.73,3008.0,284370.0,trade,false
2025-02-20T01:00:00Z,0.7,0.7,0.71,0.73,5500.0,285179.0,trade,false
2025-02-20T02:00:00Z,0.71,,0.7,0.72,0.0,285179.0,midpoint,false
2025-02-20T03:00:00Z,0.73,0.73,0.7,0.73,27.0,285191.0,trade,false
2025-02-20T04:00:00Z,0.69,0.69,0.69,0.72,2597.0,282892.0,trade,false
2025-02-20T05:00:00Z,0.72,0.72,0.7,0.72,53.0,282943.0,trade,false
2025-02-20T06:00:00Z,0.72,0.72,0.7,0.72,164.0,283101.0,trade,false
2025-02-20T07:00:00Z,0.71,0.71,0.71,0.72,7.0,283101.0,trade,false
2025-02-20T08:00:00Z,0.72,0.72,0.7,0.72,100.0,283149.0,trade,false
2025-02-20T14:00:00Z,0.72,0.72,0.7,0.72,27.0,283150.0,trade,false
2025-02-20T15:00:00Z,0.69,0.69,0.69,0.71,101.0,283184.0,trade,false
2025-02-20T16:00:00Z,0.705,,0.69,0.72,0.0,283184.0,midpoint,false
2025-02-20T17:00:00Z,0.69,0.69,0.69,0.7,383.0,283169.0,trade,false
2025-02-20T18:00:00Z,0.71,0.71,0.69,0.71,117.0,283248.0,trade,false
2025-02-20T19:00:00Z,0.71,0.71,0.7,0.71,148.0,283252.0,trade,false
2025-02-20T20:00:00Z,0.71,0.71,0.7,0.72,41.0,283255.0,trade,false
2025-02-20T21:00:00Z,0.69,0.69,0.7,0.71,630.0,283882.0,trade,false
2025-02-20T22:00:00Z,0.71,0.71,0.69,0.71,427.0,283958.0,trade,false
2025-02-20T23:00:00Z,0.7,0.7,0.69,0.71,305.0,283952.0,trade,false
2025-02-21T00:00:00Z,0.69,0.69,0.69,0.7,157.0,283952.0,trade,false
2025-02-21T01:00:00Z,0.7,0.7,0.69,0.72,282.0,283952.0,trade,false
2025-02-21T02:00:00Z,0.72,0.72,0.7,0.72,78.0,284030.0,trade,false
2025-02-21T03:00:00Z,0.69,0.69,0.69,0.7,619.0,284178.0,trade,false
2025-02-21T04:00:00Z,0.69,0.69,0.69,0.7,149.0,284178.0,trade,false
2025-02-21T05:00:00Z,0.705,,0.69,0.72,0.0,284178.0,midpoint,false
